#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
690805687894,690810468323,690810530800,690835721313,0,6454
690805687894,690810468323,690811303529,690835721313,1,6454
690838828488,690843742787,690843809031,690865319597,0,6457
690838828488,690843742787,690844606897,690865319597,1,6457
690871973708,690877024855,690877095307,690902466959,0,6460
690871973708,690877024855,690877884536,690902466959,1,6460
690905623507,690910512368,690910622595,690935758646,0,6463
690905623507,690910512368,690911587022,690935758646,1,6463
690938775880,690943712393,690943783115,690965311965,0,6466
690938775880,690943712393,690944668334,690965311965,1,6466
690971917890,690976883904,690976948404,691002389948,0,6469
690971917890,690976883904,690977643097,691002389948,1,6469
691005076683,691010164529,691010230833,691031962183,0,6472
691005076683,691010164529,691010919544,691031962183,1,6472
691038723728,691043442409,691043536696,691069161953,0,6475
691038723728,691043442409,691044341564,691069161953,1,6475
691071863854,691076856435,691076914063,691098665570,0,6478
691071863854,691076856435,691077851590,691098665570,1,6478
691104996451,691110121240,691110183848,691135781474,0,6481
691104996451,691110121240,691111053628,691135781474,1,6481
691138644210,691143491434,691143612711,691169038354,0,6484
691138644210,691143491434,691144371423,691169038354,1,6484
691171787593,691176658917,691176741061,691198641307,0,6487
691171787593,691176658917,691177538586,691198641307,1,6487
691204922610,691210072472,691210145458,691235565341,0,6490
691204922610,691210072472,691211104386,691235565341,1,6490
691238069386,691243751143,691243824420,691265362458,0,6493
691238069386,691243751143,691244524643,691265362458,1,6493
691271724810,691276590381,691276682915,691302319133,0,6496
691271724810,691276590381,691277463938,691302319133,1,6496
691304853069,691309917063,691309991593,691331950098,0,6499
691304853069,691309917063,691310708115,691331950098,1,6499
691338004834,691343298838,691343359612,691369082122,0,6502
691338004834,691343298838,691344302749,691369082122,1,6502
691371675240,691376587398,691376656979,691398701645,0,6505
691371675240,691376587398,691377759385,691398701645,1,6505
691404818753,691409899182,691409964825,691435843337,0,6508
691404818753,691409899182,691410878808,691435843337,1,6508
691437965463,691442967670,691443038062,691465289806,0,6511
691437965463,691442967670,691443817873,691465289806,1,6511
691471603771,691476267902,691476346459,691502346229,0,6514
691471603771,691476267902,691477272455,691502346229,1,6514
691504761623,691509538068,691509626724,691531934424,0,6517
691504761623,691509538068,691510566014,691531934424,1,6517
691537900900,691542881871,691542963655,691569176704,0,6520
691537900900,691542881871,691543817595,691569176704,1,6520
691571043776,691576163980,691576262404,691598636498,0,6523
691571043776,691576163980,691577048237,691598636498,1,6523
691604689887,691609475794,691609558519,691631998166,0,6526
691604689887,691609475794,691610286924,691631998166,1,6526
691637829605,691642640842,691642734087,691668670949,0,6529
691637829605,691642640842,691643488541,691668670949,1,6529
691670960085,691675976000,691676130450,691698632834,0,6532
691670960085,691675976000,691676872200,691698632834,1,6532
691704601180,691709305327,691709388713,691734769542,0,6535
691704601180,691709305327,691710132497,691734769542,1,6535
691737722284,691742582436,691742665171,691768636376,0,6538
691737722284,691742582436,691743620401,691768636376,1,6538
691770861368,691775904939,691775987174,691802275614,0,6541
691770861368,691775904939,691776835804,691802275614,1,6541
691804008002,691809282256,691809360463,691832033407,0,6544
691804008002,691809282256,691810265679,691832033407,1,6544
691837668783,691842509351,691842583079,691869424186,0,6547
691837668783,691842509351,691843799359,691869424186,1,6547
691870812837,691875805335,691875889112,691898632669,0,6550
691870812837,691875805335,691876619772,691898632669,1,6550
691903957996,691909145001,691909216716,691936043135,0,6553
691903957996,691909145001,691909905477,691936043135,1,6553
691937595206,691942367588,691942440996,691965291082,0,6556
691937595206,691942367588,691943387610,691965291082,1,6556
691970756846,691975588171,691975669373,692002915148,0,6559
691970756846,691975588171,691976401966,692002915148,1,6559
692003886248,692008872914,692008942665,692031925590,0,6562
692003886248,692008872914,692009674386,692031925590,1,6562
692037025106,692042131608,692042215235,692069636799,0,6565
692037025106,692042131608,692042897624,692069636799,1,6565
692070679324,692075453601,692075527129,692098627715,0,6568
692070679324,692075453601,692076328291,692098627715,1,6568
692103841153,692108717195,692108799249,692131954687,0,6571
692103841153,692108717195,692109561126,692131954687,1,6571
692136985162,692141989304,692142077730,692165253006,0,6574
692136985162,692141989304,692142846120,692165253006,1,6574
692170622811,692175293644,692175361441,692202760503,0,6577
692170622811,692175293644,692176145601,692202760503,1,6577
692203765558,692208591301,692208672213,692231949610,0,6580
692203765558,692208591301,692209466412,692231949610,1,6580
692236905893,692241876445,692241944633,692265278646,0,6583
692236905893,692241876445,692242739062,692265278646,1,6583
692270042963,692275180965,692275246418,692298607161,0,6586
692270042963,692275180965,692276033714,692298607161,1,6586
692303685975,692308467111,692308535810,692336326336,0,6589
692303685975,692308467111,692309295734,692336326336,1,6589
692336832608,692341750001,692341816515,692365257299,0,6592
692336832608,692341750001,692342525454,692365257299,1,6592
692369962767,692375225481,692375317173,692398589070,0,6595
692369962767,692375225481,692376154773,692398589070,1,6595
692403621174,692408357959,692408426187,692436026366,0,6598
692403621174,692408357959,692409219724,692436026366,1,6598
692436774305,692441639937,692441719556,692465253514,0,6601
692436774305,692441639937,692442505930,692465253514,1,6601
692469905186,692474854088,692474926844,692498588121,0,6604
692469905186,692474854088,692475645591,692498588121,1,6604
692503050774,692508202871,692508266951,692531920173,0,6607
692503050774,692508202871,692509064676,692531920173,1,6607
692536697358,692541498515,692541571061,692569565178,0,6610
692536697358,692541498515,692542448455,692569565178,1,6610
692569846356,692574945602,692575037174,692598597000,0,6613
692569846356,692574945602,692575893148,692598597000,1,6613
692602988264,692608090112,692608161596,692636067628,0,6616
692602988264,692608090112,692608920799,692636067628,1,6616
692636628918,692641484260,692641541247,692665278777,0,6619
692636628918,692641484260,692642294078,692665278777,1,6619
692669771731,692674773532,692674836891,692702891341,0,6622
692669771731,692674773532,692675882120,692702891341,1,6622
692702931779,692707982784,692708125982,692725027820,0,6625
692702931779,692707982784,692708914159,692725027820,1,6625
692736579229,692741256987,692741308363,692758209209,0,6628
692736579229,692741256987,692742106169,692758209209,1,6628
692769716854,692774536250,692774585823,692798578260,0,6631
692769716854,692774536250,692775367688,692798578260,1,6631
692802854025,692807880304,692807936540,692836103591,0,6634
692802854025,692807880304,692808943186,692836103591,1,6634
692835997460,692841097341,692841187540,692869399685,0,6637
692835997460,692841097341,692841986827,692869399685,1,6637
692869632872,692874827298,692874893392,692898574105,0,6640
692869632872,692874827298,692875729248,692898574105,1,6640
692902770647,692907754922,692907824122,692931929761,0,6643
692902770647,692907754922,692908658335,692931929761,1,6643
692935921517,692940951019,692941018646,692958402928,0,6646
692935921517,692940951019,692941817603,692958402928,1,6646
692969557372,692974321433,692974439915,692991640011,0,6649
692969557372,692974321433,692975249492,692991640011,1,6649
693002735077,693007610584,693007698388,693031920686,0,6652
693002735077,693007610584,693008488159,693031920686,1,6652
693035874098,693040825276,693040882393,693058328070,0,6655
693035874098,693040825276,693041699144,693058328070,1,6655
693069014776,693074148681,693074221778,693091810233,0,6658
693069014776,693074148681,693074973938,693091810233,1,6658
693102647009,693107516079,693107600287,693131914537,0,6661
693102647009,693107516079,693108413632,693131914537,1,6661
693135798506,693140932008,693141051202,693175043731,0,6664
693135798506,693140932008,693142428603,693175043731,1,6664
693168960416,693174051742,693174148594,693198590153,0,6667
693168960416,693174051742,693175143729,693198590153,1,6667
693202603443,693207325745,693207388272,693224982037,0,6670
693202603443,693207325745,693208168595,693224982037,1,6670
693235749650,693240604778,693240691801,693258220483,0,6673
693235749650,693240604778,693241543267,693258220483,1,6673
693268888410,693274172732,693274249435,693298623478,0,6676
693268888410,693274172732,693275248307,693298623478,1,6676
693302030081,693307313906,693307571078,693335995752,0,6679
693302030081,693307313906,693308460264,693335995752,1,6679
693335684375,693340492490,693340608688,693365237638,0,6682
693335684375,693340492490,693341540284,693365237638,1,6682
693368838893,693373929168,693374063089,693408700747,0,6685
693368838893,693373929168,693375435801,693408700747,1,6685
693401978647,693407485850,693407594915,693435645949,0,6688
693401978647,693407485850,693408806696,693435645949,1,6688
693435612438,693440381204,693440460693,693469048112,0,6691
693435612438,693440381204,693441453173,693469048112,1,6691
693468751099,693473658242,693473810588,693498607944,0,6694
693468751099,693473658242,693474649941,693498607944,1,6694
693501876437,693507199677,693507326364,693541277125,0,6697
693501876437,693507199677,693508643873,693541277125,1,6697
693535018968,693540179418,693540307839,693568946193,0,6700
693535018968,693540179418,693541384346,693568946193,1,6700
693568666880,693573778871,693573890961,693602284116,0,6703
693568666880,693573778871,693575108182,693602284116,1,6703
693601805495,693606917070,693607074905,693624511616,0,6706
693601805495,693606917070,693607922223,693624511616,1,6706
693634957489,693640229835,693640341204,693657933897,0,6709
693634957489,693640229835,693641200554,693657933897,1,6709
693668598289,693673384815,693673467771,693691141435,0,6712
693668598289,693673384815,693674279262,693691141435,1,6712
693701735200,693706606300,693706721195,693735660013,0,6715
693701735200,693706606300,693707577420,693735660013,1,6715
693734881592,693739979128,693740098021,693757880719,0,6718
693734881592,693739979128,693740876089,693757880719,1,6718
693768036041,693773262198,693773356044,693798572094,0,6721
693768036041,693773262198,693774287990,693798572094,1,6721
693801702434,693807111489,693807224751,693835520324,0,6724
693801702434,693807111489,693808333740,693835520324,1,6724
693834861642,693839782502,693839881027,693865220599,0,6727
693834861642,693839782502,693840686546,693865220599,1,6727
693868016640,693873124322,693873258994,693891159304,0,6730
693868016640,693873124322,693874242638,693891159304,1,6730
693901663758,693906948196,693907065906,693935520246,0,6733
693901663758,693906948196,693908088553,693935520246,1,6733
693934796190,693940019599,693940120257,693965211184,0,6736
693934796190,693940019599,693940968557,693965211184,1,6736
693967939139,693972979223,693973126338,694002251716,0,6739
693967939139,693972979223,693973791986,694002251716,1,6739
694001086827,694006507612,694006617408,694031912737,0,6742
694001086827,694006507612,694007822457,694031912737,1,6742
694034709537,694039492664,694039625463,694068921671,0,6745
694034709537,694039492664,694040544996,694068921671,1,6745
694067854652,694072792125,694072884728,694098541284,0,6748
694067854652,694072792125,694073666994,694098541284,1,6748
694101004138,694106487838,694106588937,694135655645,0,6751
694101004138,694106487838,694107328704,694135655645,1,6751
694134637024,694139475524,694139546738,694165214495,0,6754
694134637024,694139475524,694140537435,694165214495,1,6754
694167795281,694172655150,694172755028,694191086866,0,6757
694167795281,694172655150,694173558143,694191086866,1,6757
694200953816,694205947538,694206058175,694231869812,0,6760
694200953816,694205947538,694206855520,694231869812,1,6760
694234095263,694239250475,694239363918,694265214447,0,6763
694234095263,694239250475,694240154159,694265214447,1,6763
694267731870,694272639954,694272752566,694302215496,0,6766
694267731870,694272639954,694273684402,694302215496,1,6766
694300890943,694305875295,694305951057,694331879252,0,6769
694300890943,694305875295,694306795339,694331879252,1,6769
694334038643,694339193250,694339322913,694365207507,0,6772
694334038643,694339193250,694340154783,694365207507,1,6772
694367675264,694372608238,694372713565,694398536643,0,6775
694367675264,694372608238,694373659157,694398536643,1,6775
694400820455,694405694369,694405787824,694435565193,0,6778
694400820455,694405694369,694406692930,694435565193,1,6778
694433980109,694438961719,694439051077,694465236945,0,6781
694433980109,694438961719,694439847349,694465236945,1,6781
694467625911,694472298860,694472433713,694498554309,0,6784
694467625911,694472298860,694473262476,694498554309,1,6784
694500763958,694505758892,694505875671,694543028113,0,6787
694500763958,694505758892,694507250448,694543028113,1,6787
694533918021,694539040539,694539156126,694565234443,0,6790
694533918021,694539040539,694540983731,694565234443,1,6790
694567043828,694572150846,694572256564,694590952604,0,6793
694567043828,694572150846,694573142324,694590952604,1,6793
694600677499,694605365928,694605457550,694624233180,0,6796
694600677499,694605365928,694606265314,694624233180,1,6796
694633819826,694638707969,694638789211,694665215740,0,6799
694633819826,694638707969,694639617684,694665215740,1,6799
694666962947,694672031605,694672107557,694702144653,0,6802
694666962947,694672031605,694672923176,694702144653,1,6802
694700606094,694705283466,694705433267,694724256095,0,6805
694700606094,694705283466,694706139621,694724256095,1,6805
694733746662,694738570033,694738650213,694757653960,0,6808
694733746662,694738570033,694739464569,694757653960,1,6808
694766891307,694771912113,694771982616,694798541002,0,6811
694766891307,694771912113,694772904102,694798541002,1,6811
694800045833,694805111086,694805203339,694835586002,0,6814
694800045833,694805111086,694806012836,694835586002,1,6814
694833683856,694838495476,694838570556,694868859895,0,6817
694833683856,694838495476,694839366879,694868859895,1,6817
694866825002,694871790147,694871913959,694898533881,0,6820
694866825002,694871790147,694872724398,694898533881,1,6820
694899962977,694905118222,694905220363,694935493812,0,6823
694899962977,694905118222,694906342857,694935493812,1,6823
694933616236,694938467636,694938545462,694968645186,0,6826
694933616236,694938467636,694939522553,694968645186,1,6826
694966750854,694971690263,694971817872,695001997095,0,6829
694966750854,694971690263,694972803219,695001997095,1,6829
694999894048,695004883645,695004994312,695031872578,0,6832
694999894048,695004883645,695006024984,695031872578,1,6832
695033048806,695038334900,695038436961,695068750295,0,6835
695033048806,695038334900,695039389356,695068750295,1,6835
695066692847,695071576382,695071698641,695098539557,0,6838
695066692847,695071576382,695072503980,695098539557,1,6838
695099825672,695104850054,695104978194,695124380228,0,6841
695099825672,695104850054,695105851421,695124380228,1,6841
695132976440,695138171656,695138261525,695157701770,0,6844
695132976440,695138171656,695139112860,695157701770,1,6844
695166610123,695171410974,695171522163,695202071349,0,6847
695166610123,695171410974,695172389258,695202071349,1,6847
695199750345,695204785686,695204933423,695231864989,0,6850
695199750345,695204785686,695205716781,695231864989,1,6850
695232895961,695238061092,695238178211,695265188424,0,6853
695232895961,695238061092,695239019799,695265188424,1,6853
695266043741,695271467814,695271579092,695302184894,0,6856
695266043741,695271467814,695272397756,695302184894,1,6856
695299687435,695304508539,695304634646,695335340636,0,6859
695299687435,695304508539,695305392987,695335340636,1,6859
695332830963,695338055404,695338222417,695365235896,0,6862
695332830963,695338055404,695339140427,695365235896,1,6862
695365973872,695371094587,695371213670,695390860142,0,6865
695365973872,695371094587,695371997108,695390860142,1,6865
695399642318,695404492752,695404588882,695431863932,0,6868
695399642318,695404492752,695405413027,695431863932,1,6868
695432760181,695437818813,695438108476,695457570602,0,6871
695432760181,695437818813,695438805532,695457570602,1,6871
695465913855,695471112693,695471281189,695490915859,0,6874
695465913855,695471112693,695472067513,695490915859,1,6874
695499561308,695504306546,695504449794,695524340905,0,6877
695499561308,695504306546,695505317751,695524340905,1,6877
695532721699,695537849092,695538021325,695557662888,0,6880
695532721699,695537849092,695538827626,695557662888,1,6880
695565866361,695570852969,695570984826,695591009998,0,6883
695565866361,695570852969,695571815463,695591009998,1,6883
695599015343,695604121742,695604316227,695624390781,0,6886
695599015343,695604121742,695605185376,695624390781,1,6886
695632657163,695637394954,695637477929,695665191601,0,6889
695632657163,695637394954,695638362938,695665191601,1,6889
695665796199,695670685287,695670814609,695691025640,0,6892
695665796199,695670685287,695671647130,695691025640,1,6892
695698937330,695704208708,695704403803,695724231314,0,6895
695698937330,695704208708,695705144632,695724231314,1,6895
695732082439,695737444519,695737562560,695768831445,0,6898
695732082439,695737444519,695738653795,695768831445,1,6898
695765739373,695770751634,695770863273,695802165581,0,6901
695765739373,695770751634,695771736430,695802165581,1,6901
695798883958,695804190205,695804363911,695835266379,0,6904
695798883958,695804190205,695805731124,695835266379,1,6904
695832034858,695837318606,695837434433,695869370127,0,6907
695832034858,695837318606,695838311496,695869370127,1,6907
695865680787,695870544538,695870675855,695898529659,0,6910
695865680787,695870544538,695871422634,695898529659,1,6910
695898815840,695903920673,695904051037,695924346065,0,6913
695898815840,695903920673,695904834776,695924346065,1,6913
695931966496,695936988119,695937100049,695957694998,0,6916
695931966496,695936988119,695937793999,695957694998,1,6916
695965592739,695970588273,695970746830,695991069099,0,6919
695965592739,695970588273,695971525590,695991069099,1,6919
695998738192,696003713968,696003845294,696024491400,0,6922
695998738192,696003713968,696004610989,696024491400,1,6922
696031872244,696036987150,696037114598,696057693247,0,6925
696031872244,696036987150,696037848304,696057693247,1,6925
696065027647,696070509187,696070663837,696091111511,0,6928
696065027647,696070509187,696071558093,696091111511,1,6928
696098659972,696103537109,696103654880,696124380605,0,6931
696098659972,696103537109,696104475067,696124380605,1,6931
696131826161,696136763753,696136858982,696157645951,0,6934
696131826161,696136763753,696137706450,696157645951,1,6934
696164967341,696170278998,696170387071,696202087715,0,6937
696164967341,696170278998,696171347972,696202087715,1,6937
696198627393,696203286171,696203388293,696235311624,0,6940
696198627393,696203286171,696204215714,696235311624,1,6940
696231767641,696236647909,696236744790,696268619821,0,6943
696231767641,696236647909,696237442829,696268619821,1,6943
696264907029,696269881927,696269977165,696298499813,0,6946
696264907029,696269881927,696270818202,696298499813,1,6946
696298038373,696303311131,696303430835,696324258140,0,6949
696298038373,696303311131,696304264648,696324258140,1,6949
696331678809,696336666897,696336769980,696365141916,0,6952
696331678809,696336666897,696337584326,696365141916,1,6952
696364829823,696369974884,696370110408,696402162340,0,6955
696364829823,696369974884,696370953007,696402162340,1,6955
696397964777,696403153809,696403251101,696435463143,0,6958
696397964777,696403153809,696404249442,696435463143,1,6958
696431625470,696436530965,696436645890,696476323946,0,6961
696431625470,696436530965,696437974711,696476323946,1,6961
696464757434,696469830516,696469933909,696501668808,0,6964
696464757434,696469830516,696472096272,696501668808,1,6964
696497905004,696503134034,696503288724,696535214390,0,6967
696497905004,696503134034,696504108821,696535214390,1,6967
696531035409,696536236686,696536334950,696557525927,0,6970
696531035409,696536236686,696537200502,696557525927,1,6970
696564688198,696569390283,696569507984,696590903464,0,6973
696564688198,696569390283,696570285701,696590903464,1,6973
696597826186,696602738465,696602818415,696624261474,0,6976
696597826186,696602738465,696603520611,696624261474,1,6976
696630985275,696635980648,696636072511,696657473281,0,6979
696630985275,696635980648,696636731245,696657473281,1,6979
696664634731,696669258068,696669334952,696690035329,0,6982
696664634731,696669258068,696670095477,696690035329,1,6982
696697779069,696702724421,696702884101,696723060506,0,6985
696697779069,696702724421,696703597678,696723060506,1,6985
696730900623,696735842182,696735937791,696765166362,0,6988
696730900623,696735842182,696736707934,696765166362,1,6988
696764063935,696769610832,696769713364,696801768192,0,6991
696764063935,696769610832,696771060489,696801768192,1,6991
696797713856,696802731848,696802809043,696846218662,0,6994
696797713856,696802731848,696804182026,696846218662,1,6994
696830849144,696835934878,696836023514,696865165683,0,6997
696830849144,696835934878,696837380437,696865165683,1,6997
696863991148,696869135664,696869200585,696901977807,0,7000
696863991148,696869135664,696870134366,696901977807,1,7000
696897647193,696902466283,696902555330,696924187824,0,7003
696897647193,696902466283,696903406405,696924187824,1,7003
696930789059,696935598801,696935656980,696957686738,0,7006
696930789059,696935598801,696936469913,696957686738,1,7006
696963926481,696968945330,696969019138,696991044679,0,7009
696963926481,696968945330,696969712948,696991044679,1,7009
696997052665,697002265900,697002326163,697024228002,0,7012
696997052665,697002265900,697003169674,697024228002,1,7012
697030688901,697035622007,697035703930,697057676492,0,7015
697030688901,697035622007,697036498960,697057676492,1,7015
697063833927,697068866444,697068939130,697091266176,0,7018
697063833927,697068866444,697069681081,697091266176,1,7018
697096987447,697102208735,697102272214,697124303656,0,7021
697096987447,697102208735,697103234898,697124303656,1,7021
697130621789,697135468462,697135529746,697157693957,0,7024
697130621789,697135468462,697136253072,697157693957,1,7024
697163762129,697168653388,697168708641,697191074299,0,7027
697163762129,697168653388,697169510324,697191074299,1,7027
697196904073,697202066411,697202143816,697224343032,0,7030
697196904073,697202066411,697202935841,697224343032,1,7030
697230053285,697235319415,697235380720,697257751518,0,7033
697230053285,697235319415,697236373771,697257751518,1,7033
697263718663,697268648721,697268712230,697290688118,0,7036
697263718663,697268648721,697269689622,697290688118,1,7036
697296866955,697301798952,697301853505,697324135707,0,7039
697296866955,697301798952,697302801291,697324135707,1,7039
697329998222,697335217496,697335284271,697357588485,0,7042
697329998222,697335217496,697336102325,697357588485,1,7042
697363648134,697368475098,697368533648,697390983935,0,7045
697363648134,697368475098,697369420060,697390983935,1,7045
697396809731,697401834261,697401934930,697424417397,0,7048
697396809731,697401834261,697402965020,697424417397,1,7048
697429956802,697435148319,697435232367,697457675530,0,7051
697429956802,697435148319,697436110022,697457675530,1,7051
697463590997,697468299883,697468371166,697487331092,0,7054
697463590997,697468299883,697469143554,697487331092,1,7054
697496725326,697501698920,697501768030,697524482281,0,7057
697496725326,697501698920,697502647157,697524482281,1,7057
697529883360,697534862616,697534973735,697557754421,0,7060
697529883360,697534862616,697535804291,697557754421,1,7060
697563017451,697568329761,697568423357,697591140634,0,7063
697563017451,697568329761,697569357467,697591140634,1,7063
697596663196,697601425420,697601501092,697624207849,0,7066
697596663196,697601425420,697602319656,697624207849,1,7066
697629815410,697635094684,697635206674,697657614581,0,7069
697629815410,697635094684,697636388048,697657614581,1,7069
697662958912,697668107818,697668175074,697691059174,0,7072
697662958912,697668107818,697668950227,697691059174,1,7072
697696600204,697701315186,697701462783,697724313129,0,7075
697696600204,697701315186,697702300332,697724313129,1,7075
697729745304,697734545507,697734643330,697757698611,0,7078
697729745304,697734545507,697735433692,697757698611,1,7078
697762880438,697767950876,697768034012,697791039069,0,7081
697762880438,697767950876,697768856794,697791039069,1,7081
697796014667,697801188812,697801327371,697824366372,0,7084
697796014667,697801188812,697802216348,697824366372,1,7084
697829657023,697834521244,697834590334,697857742747,0,7087
697829657023,697834521244,697835616868,697857742747,1,7087
697862815244,697867795718,697867860359,697890983517,0,7090
697862815244,697867795718,697868686277,697890983517,1,7090
697895973579,697901113113,697901210044,697920701536,0,7093
697895973579,697901113113,697902089011,697920701536,1,7093
697929639506,697934375404,697934428854,697957801539,0,7096
697929639506,697934375404,697935241397,697957801539,1,7096
697962770845,697967688600,697967755636,697990966909,0,7099
697962770845,697967688600,697968475124,697990966909,1,7099
697995905821,698001189719,698001329390,698024267131,0,7102
697995905821,698001189719,698002283569,698024267131,1,7102
698029051301,698034311627,698034365548,698057680746,0,7105
698029051301,698034311627,698035277898,698057680746,1,7105
698062691468,698067488017,698067574759,698087349191,0,7108
698062691468,698067488017,698068383475,698087349191,1,7108
698095834896,698100787858,698100842400,698120666886,0,7111
698095834896,698100787858,698101627953,698120666886,1,7111
698128985171,698134121232,698134186064,698157756831,0,7114
698128985171,698134121232,698135204733,698157756831,1,7114
698162629583,698167493539,698167585322,698187377356,0,7117
698162629583,698167493539,698168420216,698187377356,1,7117
698195772400,698200702100,698200785727,698224376812,0,7120
698195772400,698200702100,698201809836,698224376812,1,7120
698228925890,698233980271,698234067825,698257635967,0,7123
698228925890,698233980271,698234949848,698257635967,1,7123
698262056239,698267304488,698267387513,698291031668,0,7126
698262056239,698267304488,698268222729,698291031668,1,7126
698295685580,698300458245,698300514611,698324447056,0,7129
698295685580,698300458245,698301308639,698324447056,1,7129
698328826819,698333735014,698333826385,698353985999,0,7132
698328826819,698333735014,698334675306,698353985999,1,7132
698361993556,698367159669,698367215494,698391027873,0,7135
698361993556,698367159669,698368140918,698391027873,1,7135
698395628886,698400355515,698400445805,698420667615,0,7138
698395628886,698400355515,698401265441,698420667615,1,7138
698428776765,698433625751,698433673370,698454054359,0,7141
698428776765,698433625751,698434472428,698454054359,1,7141
698461926946,698467059985,698467125007,698490949439,0,7144
698461926946,698467059985,698468058727,698490949439,1,7144
698495058010,698500295475,698500423866,698524333538,0,7147
698495058010,698500295475,698501271164,698524333538,1,7147
698528708511,698533523432,698533581341,698557716896,0,7150
698528708511,698533523432,698534433568,698557716896,1,7150
698561857424,698566994094,698567100333,698587318366,0,7153
698561857424,698566994094,698568085279,698587318366,1,7153
698594999755,698600146889,698600213615,698620637874,0,7156
698594999755,698600146889,698601168324,698620637874,1,7156
698628632974,698633510220,698633564512,698657695358,0,7159
698628632974,698633510220,698634493062,698657695358,1,7159
698661775411,698666732917,698666830129,698687312047,0,7162
698661775411,698666732917,698667699348,698687312047,1,7162
698694930470,698699940105,698699994717,698720642295,0,7165
698694930470,698699940105,698700774499,698720642295,1,7165
698728577049,698733352066,698733434952,698757557563,0,7168
698728577049,698733352066,698734378109,698757557563,1,7168
698761710326,698766528376,698766630778,698787360470,0,7171
698761710326,698766528376,698767625021,698787360470,1,7171
698794852018,698799878562,698799955215,698824353173,0,7174
698794852018,698799878562,698800816720,698824353173,1,7174
698828008665,698833226283,698833274634,698853978517,0,7177
698828008665,698833226283,698834162528,698853978517,1,7177
698861644770,698866399858,698866451955,698891057171,0,7180
698861644770,698866399858,698867332035,698891057171,1,7180
698894784016,698899752328,698899845573,698924410553,0,7183
698894784016,698899752328,698900773422,698924410553,1,7183
698927934640,698933111240,698933235643,698957742334,0,7186
698927934640,698933111240,698934113719,698957742334,1,7186
698961589914,698966361408,698966478327,698987299030,0,7189
698961589914,698966361408,698967280310,698987299030,1,7189
698994730017,698999529914,698999589515,699024312051,0,7192
698994730017,698999529914,699000404813,699024312051,1,7192
699027905346,699032874118,699032939060,699053988682,0,7195
699027905346,699032874118,699033898278,699053988682,1,7195
699061029185,699066185471,699066248750,699091122639,0,7198
699061029185,699066185471,699067195644,699091122639,1,7198
699094663536,699099427675,699099522633,699124381634,0,7201
699094663536,699099427675,699100518719,699124381634,1,7201
699127813109,699132755028,699132824277,699153981100,0,7204
699127813109,699132755028,699133575165,699153981100,1,7204
699160945761,699165963468,699166038659,699191124195,0,7207
699160945761,699165963468,699166825263,699191124195,1,7207
699194589588,699199334332,699199427126,699220648349,0,7210
699194589588,699199334332,699200336000,699220648349,1,7210
699227729387,699232581284,699232646827,699257753783,0,7213
699227729387,699232581284,699233440775,699257753783,1,7213
699260880114,699265827215,699265889932,699291111864,0,7216
699260880114,699265827215,699266704409,699291111864,1,7216
699294022199,699299223176,699299290102,699324401807,0,7219
699294022199,699299223176,699300086384,699324401807,1,7219
699327655090,699332547464,699332648473,699353969864,0,7222
699327655090,699332547464,699333503325,699353969864,1,7222
699360803450,699365824232,699365880637,699391088853,0,7225
699360803450,699365824232,699366858300,699391088853,1,7225
699393948600,699399217498,699399290505,699424397732,0,7228
699393948600,699399217498,699400155226,699424397732,1,7228
699427594188,699432395862,699432468007,699457706279,0,7231
699427594188,699432395862,699433273587,699457706279,1,7231
699460746448,699465661529,699465783929,699490973780,0,7234
699460746448,699465661529,699466664028,699490973780,1,7234
699493887290,699498850804,699498937807,699520639430,0,7237
699493887290,699498850804,699499732065,699520639430,1,7237
699527040561,699532258888,699532331564,699557788446,0,7240
699527040561,699532258888,699533304738,699557788446,1,7240
699560697035,699565549763,699565617029,699587302883,0,7243
699560697035,699565549763,699566402391,699587302883,1,7243
699593846423,699598854012,699598928061,699620623112,0,7246
699593846423,699598854012,699599940869,699620623112,1,7246
699627000744,699632112246,699632193147,699657880371,0,7249
699627000744,699632112246,699633132227,699657880371,1,7249
699660663851,699665406446,699665475466,699687300010,0,7252
699660663851,699665406446,699666341830,699687300010,1,7252
699693776588,699698627851,699698708242,699720627674,0,7255
699693776588,699698627851,699699501128,699720627674,1,7255
699726915938,699731901353,699731998866,699757543472,0,7258
699726915938,699731901353,699732734274,699757543472,1,7258
699760547038,699765256418,699765319947,699787311574,0,7261
699760547038,699765256418,699766114696,699787311574,1,7261
699793679080,699798480287,699798544066,699820619912,0,7264
699793679080,699798480287,699799338335,699820619912,1,7264
699826823336,699831739512,699831809624,699866767883,0,7267
699826823336,699831739512,699832686086,699866767883,1,7267
699859986375,699865308759,699865401132,699898439303,0,7270
699859986375,699865308759,699866896574,699898439303,1,7270
699893628938,699898325309,699898381905,699920628691,0,7273
699893628938,699898325309,699899192134,699920628691,1,7273
699926769067,699931603881,699931660687,699957619480,0,7276
699926769067,699931603881,699932455096,699957619480,1,7276
699959902949,699964926244,699964997608,699987284869,0,7279
699959902949,699964926244,699965826902,699987284869,1,7279
699993051533,699998212981,699998275538,700024318339,0,7282
699993051533,699998212981,699999067382,700024318339,1,7282
700026694470,700031506120,700031558478,700053962478,0,7285
700026694470,700031506120,700032337899,700053962478,1,7285
700059845229,700064791484,700064844874,700087348151,0,7288
700059845229,700064791484,700065636608,700087348151,1,7288
