#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
7558736191794,7558738309549,7558740454828,7558770360310,0,2813
7558736191794,7558740453716,7558740663729,7558770360310,1,2813
7558769482794,7558771932905,7558773972276,7558803725903,0,2814
7558769482794,7558773971354,7558774206505,7558803725903,1,2814
7558802773094,7558804935539,7558806909968,7558837129968,0,2815
7558802773094,7558806909106,7558807120191,7558837129968,1,2815
7558836060194,7558838240919,7558840185051,7558870384433,0,2816
7558836060194,7558840184160,7558840405064,7558870384433,1,2816
7558869350494,7558871815424,7558873864493,7558903854963,0,2817
7558869350494,7558873863691,7558874062564,7558903854963,1,2817
7558902638694,7558905207016,7558907228794,7558937280700,0,2818
7558902638694,7558907227752,7558907438637,7558937280700,1,2818
7558935931894,7558938373497,7558940338237,7558970650962,0,2819
7558935931894,7558940336975,7558940523564,7558970650962,1,2819
7558969217894,7558971884783,7558973878067,7559004007979,0,2820
7558969217894,7558973877315,7558974093701,7559004007979,1,2820
7559002506894,7559005075539,7559007159733,7559037340079,0,2821
7559002506894,7559007158581,7559007378874,7559037340079,1,2821
7559035803194,7559038585412,7559040704181,7559074897896,0,2822
7559035803194,7559040703360,7559040916219,7559074897896,1,2822
7559069087194,7559071985310,7559074641085,7559108061271,0,2823
7559069087194,7559074639272,7559074969711,7559108061271,1,2823
7559102374794,7559105113038,7559107811613,7559137368231,0,2824
7559102374794,7559107809890,7559108153984,7559137368231,1,2824
7559135671494,7559138508778,7559141046852,7559175591935,0,2825
7559135671494,7559141045550,7559141323701,7559175591935,1,2825
7559168955994,7559172401438,7559175342558,7559203942935,0,2826
7559168955994,7559175341446,7559175675131,7559203942935,1,2826
7559202243194,7559204904506,7559207275858,7559237234109,0,2827
7559202243194,7559207274906,7559207527610,7559237234109,1,2827
7559235539194,7559238161055,7559240395641,7559286160091,0,2828
7559235539194,7559240394469,7559240626624,7559286160091,1,2828
7559268831494,7559271818565,7559274787878,7559318643752,0,2829
7559268831494,7559274785253,7559275116984,7559318643752,1,2829
7559302111994,7559304941594,7559307553938,7559341074231,0,2830
7559302111994,7559307552595,7559307819085,7559341074231,1,2830
7559335401194,7559338353534,7559340829012,7559374440055,0,2831
7559335401194,7559340827278,7559341162997,7559374440055,1,2831
7559368690094,7559371657342,7559374223990,7559402470394,0,2832
7559368690094,7559374222527,7559374506549,7559402470394,1,2832
7559401980294,7559404296204,7559406401738,7559436268487,0,2833
7559401980294,7559406400095,7559406588268,7559436268487,1,2833
7559435285794,7559437921995,7559440537705,7559469880091,0,2834
7559435285794,7559440535821,7559440787493,7559469880091,1,2834
7559468571894,7559471027691,7559473245225,7559507140832,0,2835
7559468571894,7559473244203,7559473458104,7559507140832,1,2835
7559501848694,7559504715188,7559506904499,7559536694244,0,2836
7559501848694,7559506903417,7559507205683,7559536694244,1,2836
7559535138094,7559537878172,7559540151240,7559573245485,0,2837
7559535138094,7559540147282,7559540389306,7559573245485,1,2837
7559568426794,7559570943022,7559573030983,7559602714098,0,2838
7559568426794,7559573029821,7559573306780,7559602714098,1,2838
7559601716994,7559604339312,7559606793059,7559635394528,0,2839
7559601716994,7559606791586,7559607061442,7559635394528,1,2839
7559635006094,7559637832765,7559640034319,7559674101868,0,2840
7559635006094,7559640032045,7559640273037,7559674101868,1,2840
7559668298994,7559671218446,7559673848623,7559706847369,0,2841
7559668298994,7559673843744,7559674194802,7559706847369,1,2841
7559701584794,7559704408290,7559706637476,7559740131971,0,2842
7559701584794,7559706634320,7559706927039,7559740131971,1,2842
7559734873294,7559737623903,7559739898764,7559785118093,0,2843
7559734873294,7559739897442,7559740197925,7559785118093,1,2843
7559768169894,7559771310598,7559774225268,7559833832219,0,2844
7559768169894,7559774223865,7559774505443,7559833832219,1,2844
7559801452194,7559804425632,7559807107716,7559850269891,0,2845
7559801452194,7559807106313,7559807384064,7559850269891,1,2845
7559834741194,7559837690737,7559840481294,7559874364888,0,2846
7559834741194,7559840478509,7559840770586,7559874364888,1,2846
7559868037594,7559871144305,7559874100943,7559907246665,0,2847
7559868037594,7559874099090,7559874465046,7559907246665,1,2847
7559901351294,7559904240363,7559906972622,7559939793815,0,2848
7559901351294,7559906971029,7559907335421,7559939793815,1,2848
7559934609094,7559937232848,7559939552263,7559972864496,0,2849
7559934609094,7559939550900,7559939866191,7559972864496,1,2849
7559967906994,7559970525304,7559972647389,7560006042548,0,2850
7559967906994,7559972646027,7559972949525,7560006042548,1,2850
7560001190594,7560003660376,7560005785527,7560039596514,0,2851
7560001190594,7560005783733,7560006129722,7560039596514,1,2851
7560034478794,7560037001313,7560039346516,7560072472280,0,2852
7560034478794,7560039344282,7560039687936,7560072472280,1,2852
7560067767994,7560070218819,7560072252949,7560106389707,0,2853
7560067767994,7560072251076,7560072561477,7560106389707,1,2853
7560101056094,7560103628635,7560106087441,7560131551573,0,2854
7560101056094,7560106084295,7560106536362,7560131551573,1,2854
7560134347794,7560136946469,7560139544566,7560164981647,0,2855
7560134347794,7560139542211,7560139795456,7560164981647,1,2855
7560167635294,7560170066863,7560172168500,7560198343694,0,2856
7560167635294,7560172166777,7560172380437,7560198343694,1,2856
7560200924794,7560203326257,7560205198775,7560231872122,0,2857
7560200924794,7560205197122,7560205411884,7560231872122,1,2857
7560234214994,7560236575803,7560239349149,7560265088355,0,2858
7560234214994,7560239346223,7560239640585,7560265088355,1,2858
7560267504294,7560269786386,7560271521998,7560298677909,0,2859
7560267504294,7560271521106,7560271710070,7560298677909,1,2859
7560300792794,7560303344019,7560305108565,7560364271534,0,2860
7560300792794,7560305107443,7560305299022,7560364271534,1,2860
7560334083494,7560342832954,7560349418510,7560399004990,0,2861
7560334083494,7560349416196,7560349990011,7560399004990,1,2861
7560367372394,7560371342861,7560374433981,7560405444583,0,2862
7560367372394,7560374432419,7560374750134,7560405444583,1,2862
7560400666294,7560403042714,7560405235261,7560433928562,0,2863
7560400666294,7560405234219,7560405505307,7560433928562,1,2863
7560433951294,7560435879286,7560437876578,7560468485828,0,2864
7560433951294,7560437875476,7560438065241,7560468485828,1,2864
7560467239594,7560469364724,7560471357527,7560502459740,0,2865
7560467239594,7560471356275,7560471560988,7560502459740,1,2865
7560500537794,7560502644466,7560504626750,7560536228740,0,2866
7560500537794,7560504624846,7560504872510,7560536228740,1,2866
7560533818494,7560536250981,7560538142965,7560569944188,0,2867
7560533818494,7560538141172,7560538334404,7560569944188,1,2867
7560567107794,7560569595044,7560571486097,7560603462959,0,2868
7560567107794,7560571485025,7560571679659,7560603462959,1,2868
7560600407594,7560602771283,7560604669258,7560636932146,0,2869
7560600407594,7560604667996,7560604852141,7560636932146,1,2869
7560633686794,7560636169898,7560638267217,7560670279175,0,2870
7560633686794,7560638265704,7560638471039,7560670279175,1,2870
7560666975594,7560669239046,7560671444107,7560703704640,0,2871
7560666975594,7560671442965,7560671642989,7560703704640,1,2871
7560700273094,7560702517727,7560704401826,7560737103125,0,2872
7560700273094,7560704400884,7560704582134,7560737103125,1,2872
7560733555994,7560735973138,7560737747272,7560770421029,0,2873
7560733555994,7560737746510,7560737936927,7560770421029,1,2873
7560766861794,7560769063656,7560770946984,7560803787755,0,2874
7560766861794,7560770946093,7560771141369,7560803787755,1,2874
7560800134494,7560802296160,7560804206629,7560837148098,0,2875
7560800134494,7560804202852,7560804398950,7560837148098,1,2875
7560833422494,7560835914497,7560837751008,7560870411991,0,2876
7560833422494,7560837750116,7560837943388,7560870411991,1,2876
7560866716994,7560869000477,7560870889145,7560903778737,0,2877
7560866716994,7560870888053,7560871078009,7560903778737,1,2877
7560900002094,7560902158551,7560903999430,7560937080761,0,2878
7560900002094,7560903998618,7560904176922,7560937080761,1,2878
7560933290994,7560935648778,7560937558095,7560970424784,0,2879
7560933290994,7560937557223,7560937755184,7560970424784,1,2879
7560966581294,7560968750918,7560970794667,7561003697142,0,2880
7560966581294,7560970793725,7560970974674,7561003697142,1,2880
7560999870694,7561002111612,7561004048100,7561037099164,0,2881
7560999870694,7561004046116,7561004251972,7561037099164,1,2881
7561033158794,7561035325742,7561037361546,7561070372625,0,2882
7561033158794,7561037360644,7561037550580,7561070372625,1,2882
7561066449894,7561068871893,7561070719054,7561103645685,0,2883
7561066449894,7561070718312,7561070907286,7561103645685,1,2883
7561099739894,7561102180710,7561104008895,7561136976232,0,2884
7561099739894,7561104007753,7561104186808,7561136976232,1,2884
7561133030994,7561135510427,7561137544437,7561170384516,0,2885
7561133030994,7561137543315,7561137750002,7561170384516,1,2885
7561166317494,7561168916025,7561170908137,7561203715855,0,2886
7561166317494,7561170907395,7561171112760,7561203715855,1,2886
7561199606294,7561202128451,7561204402792,7561236972354,0,2887
7561199606294,7561204401770,7561204601955,7561236972354,1,2887
7561232951894,7561235284322,7561237902396,7561270282774,0,2888
7561232951894,7561237901244,7561238107020,7561270282774,1,2888
7561266185194,7561268645948,7561270801806,7561303726173,0,2889
7561266185194,7561270800985,7561270989458,7561303726173,1,2889
7561299474394,7561302073648,7561304575895,7561336924193,0,2890
7561299474394,7561304574112,7561304841663,7561336924193,1,2890
7561332770294,7561335372837,7561337384224,7561371512927,0,2891
7561332770294,7561337383022,7561337591653,7561371512927,1,2891
7561366057294,7561368702653,7561371266716,7561403519445,0,2892
7561366057294,7561371265183,7561371602916,7561403519445,1,2892
7561399342294,7561402183722,7561404561246,7561453487700,0,2893
7561399342294,7561404559864,7561404795716,7561453487700,1,2893
7561432638894,7561435517386,7561438262929,7561486666423,0,2894
7561432638894,7561438261877,7561438534268,7561486666423,1,2894
7561465923294,7561468730223,7561471627420,7561503284493,0,2895
7561465923294,7561471626138,7561471914468,7561503284493,1,2895
7561499210494,7561501923253,7561504637939,7561553405474,0,2896
7561499210494,7561504636757,7561504896012,7561553405474,1,2896
7561532500894,7561535267216,7561537811553,7561570031309,0,2897
7561532500894,7561537810460,7561538070618,7561570031309,1,2897
7561565804394,7561568567006,7561570985377,7561603422411,0,2898
7561565804394,7561570984395,7561571242659,7561603422411,1,2898
7561599079194,7561601714231,7561603824594,7561636820545,0,2899
7561599079194,7561603823772,7561604009190,7561636820545,1,2899
7561632368494,7561635060297,7561637012875,7561670206857,0,2900
7561632368494,7561637011533,7561637196439,7561670206857,1,2900
7561665657394,7561668102495,7561670387495,7561703567160,0,2901
7561665657394,7561670386534,7561670574426,7561703567160,1,2901
7561698948094,7561701459663,7561703526805,7561736952892,0,2902
7561698948094,7561703525823,7561703707453,7561736952892,1,2902
7561732238194,7561734770624,7561736796649,7561770070581,0,2903
7561732238194,7561736795767,7561736989660,7561770070581,1,2903
7561765525594,7561768026882,7561769884853,7561803411257,0,2904
7561765525594,7561769883861,7561770123159,7561803411257,1,2904
7561798816194,7561801310392,7561803183751,7561836538414,0,2905
7561798816194,7561803182739,7561803476269,7561836538414,1,2905
7561832105394,7561834600333,7561836357645,7561870239927,0,2906
7561832105394,7561836356283,7561836612583,7561870239927,1,2906
7561865397694,7561867959224,7561870081079,7561887034698,0,2907
7561865397694,7561870079977,7561870305399,7561887034698,1,2907
7561898684294,7561900693455,7561902497645,7561920263395,0,2908
7561898684294,7561902496342,7561902689805,7561920263395,1,2908
7561931973694,7561934047577,7561935978624,7561953795400,0,2909
7561931973694,7561935977682,7561936184951,7561953795400,1,2909
7561965268594,7561967434159,7561969480372,7561987232287,0,2910
7561965268594,7561969479371,7561969695646,7561987232287,1,2910
7561998552794,7562000796056,7562002831459,7562020526487,0,2911
7561998552794,7562002829164,7562003068252,7562020526487,1,2911
7562031840694,7562034123929,7562036169641,7562053795489,0,2912
7562031840694,7562036168108,7562036403719,7562053795489,1,2912
7562065137294,7562067378734,7562069505839,7562087218330,0,2913
7562065137294,7562069504677,7562069699642,7562087218330,1,2913
7562098443694,7562101027899,7562103427925,7562120567773,0,2914
7562098443694,7562103426452,7562103650582,7562120567773,1,2914
7562131708494,7562134237941,7562136699161,7562153889704,0,2915
7562131708494,7562136697378,7562136971131,7562153889704,1,2915
7562165005594,7562167144304,7562169144461,7562187266088,0,2916
7562165005594,7562169142968,7562169354264,7562187266088,1,2916
7562198305194,7562200843633,7562203236806,7562220565016,0,2917
7562198305194,7562203235834,7562203423115,7562220565016,1,2917
7562231576694,7562233913342,7562235853516,7562253977197,0,2918
7562231576694,7562235852464,7562236089588,7562253977197,1,2918
7562264867294,7562267165502,7562269263052,7562287321270,0,2919
7562264867294,7562269261559,7562269480820,7562287321270,1,2919
7562298170794,7562300700413,7562302701472,7562320644674,0,2920
7562298170794,7562302699678,7562302906596,7562320644674,1,2920
7562331446094,7562333742591,7562335784225,7562353987225,0,2921
7562331446094,7562335783073,7562336004528,7562353987225,1,2921
7562364734894,7562367088838,7562369295411,7562387253462,0,2922
7562364734894,7562369294029,7562369558043,7562387253462,1,2922
7562398023994,7562400536004,7562402544957,7562420569152,0,2923
7562398023994,7562402542643,7562402790257,7562420569152,1,2923
7562431314594,7562433649214,7562435555716,7562453903997,0,2924
7562431314594,7562435554674,7562435768775,7562453903997,1,2924
7562464602494,7562466901756,7562468875884,7562487247039,0,2925
7562464602494,7562468874461,7562469107167,7562487247039,1,2925
7562497892194,7562500186919,7562502197796,7562520528023,0,2926
7562497892194,7562502196453,7562502411456,7562520528023,1,2926
7562531181994,7562533483453,7562535437353,7562553876575,0,2927
7562531181994,7562535436080,7562535639662,7562553876575,1,2927
7562564529494,7562566765660,7562569273738,7562587154123,0,2928
7562564529494,7562569272506,7562569523065,7562587154123,1,2928
7562597762294,7562600262689,7562602591201,7562620552739,0,2929
7562597762294,7562602588536,7562602816383,7562620552739,1,2929
7562631050494,7562633468794,7562635967254,7562653851948,0,2930
7562631050494,7562635963547,7562636235617,7562653851948,1,2930
7562664340094,7562666661483,7562668715772,7562687179620,0,2931
7562664340094,7562668714640,7562668944290,7562687179620,1,2931
7562697637894,7562700000828,7562702109157,7562720476304,0,2932
7562697637894,7562702107875,7562702318610,7562720476304,1,2932
7562730918694,7562733084473,7562735192862,7562753940482,0,2933
7562730918694,7562735191650,7562735410109,7562753940482,1,2933
7562764207094,7562766724029,7562768905626,7562787304382,0,2934
7562764207094,7562768902500,7562769143912,7562787304382,1,2934
7562797504794,7562799857538,7562801980485,7562820637314,0,2935
7562797504794,7562801979413,7562802198914,7562820637314,1,2935
7562830785594,7562832977511,7562835360335,7562853921686,0,2936
7562830785594,7562835358702,7562835564367,7562853921686,1,2936
7562864074694,7562866657934,7562868859719,7562887173606,0,2937
7562864074694,7562868858487,7562869103295,7562887173606,1,2937
7562897371594,7562899952605,7562902206838,7562920528279,0,2938
7562897371594,7562902205786,7562902421911,7562920528279,1,2938
7562930654194,7562933423566,7562935870750,7562953964695,0,2939
7562930654194,7562935868706,7562936126860,7562953964695,1,2939
7562963943194,7562966747531,7562969062758,7562987312916,0,2940
7562963943194,7562969060684,7562969309681,7562987312916,1,2940
7562997233294,7562999736900,7563001973700,7563020657981,0,2941
7562997233294,7563001971896,7563002212617,7563020657981,1,2941
7563030523394,7563033193113,7563035563703,7563053985914,0,2942
7563030523394,7563035562511,7563035774538,7563053985914,1,2942
7563063812594,7563066919191,7563069203200,7563087342019,0,2943
7563063812594,7563069202128,7563069439052,7563087342019,1,2943
7563097100994,7563099791561,7563102254675,7563120689799,0,2944
7563097100994,7563102253152,7563102483253,7563120689799,1,2944
7563130390294,7563132838908,7563134977725,7563154088474,0,2945
7563130390294,7563134974989,7563135235858,7563154088474,1,2945
7563163681894,7563166109393,7563168447764,7563187443478,0,2946
7563163681894,7563168446371,7563168678686,7563187443478,1,2946
7563196968794,7563199501005,7563201799962,7563220684478,0,2947
7563196968794,7563201798389,7563202028951,7563220684478,1,2947
7563230258194,7563232706208,7563235105934,7563254027930,0,2948
7563230258194,7563235104461,7563235337758,7563254027930,1,2948
7563263564594,7563266269582,7563268786357,7563302537933,0,2949
7563263564594,7563268784824,7563269057865,7563302537933,1,2949
7563296838194,7563299590231,7563302273418,7563320615658,0,2950
7563296838194,7563302271624,7563302627060,7563320615658,1,2950
7563330127794,7563332868070,7563335316817,7563353929064,0,2951
7563330127794,7563335315274,7563335554142,7563353929064,1,2951
7563363416994,7563366060770,7563368031822,7563387265693,0,2952
7563363416994,7563368030199,7563368253147,7563387265693,1,2952
7563396710094,7563399397319,7563401694442,7563420743847,0,2953
7563396710094,7563401693280,7563401925885,7563420743847,1,2953
7563430024194,7563432845326,7563435299243,7563454061250,0,2954
7563430024194,7563435297360,7563435533332,7563454061250,1,2954
7563463285194,7563465916087,7563468045727,7563487378593,0,2955
7563463285194,7563468041759,7563468286728,7563487378593,1,2955
7563496573494,7563499293443,7563501435075,7563520706967,0,2956
7563496573494,7563501433151,7563501654977,7563520706967,1,2956
7563529881194,7563532481774,7563534624328,7563554051510,0,2957
7563529881194,7563534623206,7563534850662,7563554051510,1,2957
7563563153894,7563565453159,7563567824111,7563587398629,0,2958
7563563153894,7563567822608,7563568073367,7563587398629,1,2958
7563596441594,7563598523289,7563600743718,7563620750066,0,2959
7563596441594,7563600742446,7563600972517,7563620750066,1,2959
7563629738094,7563632204894,7563634378426,7563654036231,0,2960
7563629738094,7563634377204,7563634612635,7563654036231,1,2960
7563663023394,7563665122919,7563667410134,7563687337544,0,2961
7563663023394,7563667405385,7563667641607,7563687337544,1,2961
7563696309994,7563698772705,7563700817125,7563720601827,0,2962
7563696309994,7563700815963,7563701025094,7563720601827,1,2962
7563729600294,7563731973900,7563734092168,7563753961820,0,2963
7563729600294,7563734088932,7563734307332,7563753961820,1,2963
7563762891594,7563765266637,7563767237128,7563787357890,0,2964
7563762891594,7563767235846,7563767436362,7563787357890,1,2964
7563796177794,7563798611482,7563801130941,7563820700020,0,2965
7563796177794,7563801129769,7563801331357,7563820700020,1,2965
7563829468394,7563831940577,7563833988583,7563854053210,0,2966
7563829468394,7563833987181,7563834188237,7563854053210,1,2966
7563862777094,7563865181476,7563867385054,7563887401070,0,2967
7563862777094,7563867383782,7563867577846,7563887401070,1,2967
7563896080294,7563898326196,7563900451778,7563934387229,0,2968
7563896080294,7563900450225,7563900676118,7563934387229,1,2968
7563929335994,7563931577676,7563934162969,7563954016390,0,2969
7563929335994,7563934160835,7563934467349,7563954016390,1,2969
7563962625094,7563965084854,7563967109507,7563987138627,0,2970
7563962625094,7563967108064,7563967338376,7563987138627,1,2970
7563995915194,7563998300276,7564000827821,7564020430763,0,2971
7563995915194,7564000825918,7564001067961,7564020430763,1,2971
7564029205894,7564031561925,7564033786552,7564053637158,0,2972
7564029205894,7564033784779,7564034025760,7564053637158,1,2972
7564062494894,7564064771226,7564066869436,7564086789061,0,2973
7564062494894,7564066868164,7564067124113,7564086789061,1,2973
7564095783694,7564098272854,7564100479938,7564120000105,0,2974
7564095783694,7564100476001,7564100721380,7564120000105,1,2974
7564129073894,7564131463339,7564133966027,7564153260812,0,2975
7564129073894,7564133964765,7564134234440,7564153260812,1,2975
7564162366594,7564164512880,7564166759459,7564186449554,0,2976
7564162366594,7564166758176,7564167006912,7564186449554,1,2976
7564195650994,7564197973372,7564199990440,7564219658203,0,2977
7564195650994,7564199989218,7564200243885,7564219658203,1,2977
7564228939694,7564231133390,7564233111746,7564252808243,0,2978
7564228939694,7564233110333,7564233347928,7564252808243,1,2978
7564262236194,7564264695571,7564267117699,7564286024547,0,2979
7564262236194,7564267116477,7564267346598,7564286024547,1,2979
7564295519794,7564297905724,7564300328322,7564319266198,0,2980
7564295519794,7564300326869,7564300559164,7564319266198,1,2980
7564328808094,7564331274803,7564333507436,7564352415205,0,2981
7564328808094,7564333506224,7564333757634,7564352415205,1,2981
7564362104694,7564364325277,7564366854635,7564385642370,0,2982
7564362104694,7564366852962,7564367109031,7564385642370,1,2982
7564395391094,7564397790436,7564399723027,7564418892296,0,2983
7564395391094,7564399721684,7564399962155,7564418892296,1,2983
7564428675894,7564432771767,7564435263073,7564452434951,0,2984
7564428675894,7564435261460,7564435503915,7564452434951,1,2984
7564461966694,7564464332429,7564466395554,7564485564152,0,2985
7564461966694,7564466394041,7564466653116,7564485564152,1,2985
7564495256394,7564497531490,7564499795311,7564518737816,0,2986
7564495256394,7564499793768,7564500051641,7564518737816,1,2986
7564528544394,7564530755428,7564533120799,7564551978365,0,2987
7564528544394,7564533119156,7564533361139,7564551978365,1,2987
7564561834694,7564564240786,7564566643948,7564585256835,0,2988
7564561834694,7564566642385,7564566929613,7564585256835,1,2988
7564595142994,7564597543982,7564599436708,7564618469903,0,2989
7564595142994,7564599434955,7564599726701,7564618469903,1,2989
7564628413494,7564630917921,7564633332735,7564651728405,0,2990
7564628413494,7564633331172,7564633592431,7564651728405,1,2990
7564661702294,7564663836527,7564665963412,7564684913000,0,2991
7564661702294,7564665961819,7564666187772,7564684913000,1,2991
7564694991394,7564697361309,7564699778798,7564718146756,0,2992
7564694991394,7564699776824,7564700092395,7564718146756,1,2992
7564728281394,7564730721452,7564732800717,7564751396412,0,2993
7564728281394,7564732798964,7564733153769,7564751396412,1,2993
7564761569694,7564763932225,7564765934216,7564784681374,0,2994
7564761569694,7564765932042,7564766203660,7564784681374,1,2994
7564794860794,7564797330039,7564799402051,7564817911284,0,2995
7564794860794,7564799400718,7564799665073,7564817911284,1,2995
7564828149794,7564830688910,7564832741235,7564851141443,0,2996
7564828149794,7564832737618,7564833045655,7564851141443,1,2996
7564861459694,7564863600513,7564865572307,7564884363989,0,2997
7564861459694,7564865570493,7564865826373,7564884363989,1,2997
7564894732994,7564897133119,7564899127225,7564917558922,0,2998
7564894732994,7564899125752,7564899356845,7564917558922,1,2998
7564928017794,7564930507078,7564932463032,7564950788742,0,2999
7564928017794,7564932461910,7564932687132,7564950788742,1,2999
7564961307394,7564963695860,7564965489400,7564984047455,0,3000
7564961307394,7564965487486,7564965721525,7564984047455,1,3000
7564994602394,7564996979410,7564998773491,7565017100002,0,3001
7564994602394,7564998771447,7564999041292,7565017100002,1,3001
7565027886694,7565030034642,7565031807553,7565050224082,0,3002
7565027886694,7565031806441,7565032045619,7565050224082,1,3002
7565061174294,7565063126593,7565064884125,7565083277010,0,3003
7565061174294,7565064882923,7565065079301,7565083277010,1,3003
7565094471594,7565096747625,7565098556313,7565116371516,0,3004
7565094471594,7565098553257,7565098788838,7565116371516,1,3004
7565127753294,7565130097298,7565131884726,7565149484476,0,3005
7565127753294,7565131883715,7565132081705,7565149484476,1,3005
7565161042294,7565163107966,7565164913849,7565182684589,0,3006
7565161042294,7565164912767,7565165119234,7565182684589,1,3006
7565194333194,7565209929747,7565217511800,7565264989801,0,3007
7565194333194,7565217509286,7565218258179,7565264989801,1,3007
7565227621494,7565232466575,7565236657376,7565265148368,0,3008
7565227621494,7565236655552,7565237101207,7565265148368,1,3008
7565260910194,7565263775396,7565266364846,7565298926193,0,3009
7565260910194,7565266363283,7565266612390,7565298926193,1,3009
7565294200594,7565296828373,7565298731168,7565334838117,0,3010
7565294200594,7565298729795,7565299005782,7565334838117,1,3010
7565327490594,7565341158707,7565349175585,7565399263013,0,3011
7565327490594,7565349172820,7565349815183,7565399263013,1,3011
7565360780494,7565365147154,7565369093106,7565399362810,0,3012
7565360780494,7565369087485,7565369497223,7565399362810,1,3012
7565394068594,7565396911358,7565399200355,7565432238976,0,3013
7565394068594,7565399198552,7565399449071,7565432238976,1,3013
7565427357594,7565429969204,7565432041787,7565450991185,0,3014
7565427357594,7565432038831,7565432310360,7565450991185,1,3014
7565460648794,7565463282259,7565465817449,7565485331734,0,3015
7565460648794,7565465815946,7565466057087,7565485331734,1,3015
7565493936494,7565496174446,7565498251457,7565519378444,0,3016
7565493936494,7565498249784,7565498461721,7565519378444,1,3016
7565527227294,7565529729795,7565531980411,7565553066671,0,3017
7565527227294,7565531978848,7565532216202,7565553066671,1,3017
7565560521194,7565562777763,7565565096747,7565586605720,0,3018
7565560521194,7565565094884,7565565339382,7565586605720,1,3018
7565593806194,7565596509883,7565598834007,7565620141131,0,3019
7565593806194,7565598831863,7565599099865,7565620141131,1,3019
7565627098994,7565629737808,7565632611542,7565653464035,0,3020
7565627098994,7565632609849,7565632886697,7565653464035,1,3020
7565660384294,7565662681141,7565664881944,7565686923103,0,3021
7565660384294,7565664880511,7565665117314,7565686923103,1,3021
7565693674694,7565696160467,7565698336714,7565720366071,0,3022
7565693674694,7565698335632,7565698563118,7565720366071,1,3022
7565726969494,7565729399684,7565731665338,7565753691760,0,3023
7565726969494,7565731664366,7565731892353,7565753691760,1,3023
7565760252194,7565762834878,7565765076537,7565786980199,0,3024
7565760252194,7565765075435,7565765303542,7565786980199,1,3024
7565793541094,7565796097258,7565798424387,7565820416034,0,3025
7565793541094,7565798423095,7565798646784,7565820416034,1,3025
7565826837994,7565829559101,7565831777317,7565853830148,0,3026
7565826837994,7565831775734,7565832012758,7565853830148,1,3026
7565860119694,7565862758684,7565865004801,7565887111173,0,3027
7565860119694,7565865003669,7565865241405,7565887111173,1,3027
7565893409094,7565895903113,7565898123332,7565920425901,0,3028
7565893409094,7565898122100,7565898340509,7565920425901,1,3028
7565926720694,7565929232899,7565931367868,7565953757942,0,3029
7565926720694,7565931366406,7565931594072,7565953757942,1,3029
7565959987694,7565962597441,7565964814824,7565987070005,0,3030
7565959987694,7565964813351,7565965048662,7565987070005,1,3030
7565993276994,7565996210417,7565998419415,7566020395413,0,3031
7565993276994,7565998418013,7565998645729,7566020395413,1,3031
7566026567594,7566029051618,7566031417380,7566053713788,0,3032
7566026567594,7566031416168,7566031647671,7566053713788,1,3032
7566059857594,7566062088887,7566064304858,7566087089750,0,3033
7566059857594,7566064303425,7566064532865,7566087089750,1,3033
7566093144894,7566095566700,7566097606191,7566120357971,0,3034
7566093144894,7566097604938,7566097826724,7566120357971,1,3034
7566126435194,7566128876199,7566131276465,7566153691164,0,3035
7566126435194,7566131275433,7566131503670,7566153691164,1,3035
7566159723794,7566162262571,7566164401087,7566187113444,0,3036
7566159723794,7566164399855,7566164620488,7566187113444,1,3036
7566193045494,7566195578281,7566197863792,7566220398506,0,3037
7566193045494,7566197862520,7566198157162,7566220398506,1,3037
7566226302794,7566228727729,7566231034831,7566253730336,0,3038
7566226302794,7566231031364,7566231274881,7566253730336,1,3038
7566259593194,7566262126435,7566264332046,7566287035797,0,3039
7566259593194,7566264330694,7566264555194,7566287035797,1,3039
7566292882294,7566295380890,7566297515408,7566322824900,0,3040
7566292882294,7566297514126,7566297731032,7566322824900,1,3040
7566326171794,7566340561927,7566347976867,7566397980368,0,3041
7566326171794,7566347974242,7566348648345,7566397980368,1,3041
7566359465794,7566364356691,7566368270242,7566398104871,0,3042
7566359465794,7566368268770,7566368670843,7566398104871,1,3042
7566392750694,7566395377061,7566397731071,7566418479168,0,3043
7566392750694,7566397728566,7566398174231,7566418479168,1,3043
7566426041494,7566428300807,7566430368080,7566452543120,0,3044
7566426041494,7566430366396,7566430571481,7566452543120,1,3044
7566459334294,7566461685496,7566463696193,7566486327668,0,3045
7566459334294,7566463694349,7566463930842,7566486327668,1,3045
7566492618494,7566495813137,7566498299164,7566519563789,0,3046
7566492618494,7566498296399,7566498523875,7566519563789,1,3046
7566525907394,7566528136057,7566529960815,7566553144295,0,3047
7566525907394,7566529958922,7566530155240,7566553144295,1,3047
7566559203294,7566561773881,7566563932694,7566586683083,0,3048
7566559203294,7566563930450,7566564196248,7566586683083,1,3048
7566592486694,7566594728794,7566597137958,7566620228232,0,3049
7566592486694,7566597136034,7566597412732,7566620228232,1,3049
7566625775594,7566628219422,7566630441174,7566653573528,0,3050
7566625775594,7566630438880,7566630659974,7566653573528,1,3050
7566659065894,7566661507701,7566663663569,7566687010324,0,3051
7566659065894,7566663662277,7566663882329,7566687010324,1,3051
7566692367594,7566694869076,7566696952088,7566720341233,0,3052
7566692367594,7566696950495,7566697164877,7566720341233,1,3052
7566725643194,7566728282669,7566730444689,7566753657464,0,3053
