#exposure,usb_transfer_done,sent_to_basalt,flushed,cam_index,source_sequence
1137399778710,1137404668192,1137405324304,1137427347915,1,6253
1137433408540,1137437976254,1137438043992,1137456541366,0,6256
1137433408540,1137437976254,1137438611829,1137456541366,1,6256
1137466534458,1137471281021,1137471343148,1137493952589,0,6259
1137466534458,1137471281021,1137471939658,1137493952589,1,6259
1137499664921,1137504524512,1137504591358,1137523209910,0,6262
1137499664921,1137504524512,1137505200893,1137523209910,1,6262
1137532811219,1137537847663,1137537893139,1137560877414,0,6265
1137532811219,1137537847663,1137538496973,1137560877414,1,6265
1137566450675,1137571132943,1137571189038,1137589887832,0,6268
1137566450675,1137571132943,1137571754661,1137589887832,1,6268
1137599602349,1137604414225,1137604490889,1137623207135,0,6271
1137599602349,1137604414225,1137605098791,1137623207135,1,6271
1137632751369,1137637730854,1137637781088,1137660570277,0,6274
1137632751369,1137637730854,1137638386015,1137660570277,1,6274
1137666392300,1137671021294,1137671087899,1137689897159,0,6277
1137666392300,1137671021294,1137671683558,1137689897159,1,6277
1137699529496,1137704292988,1137704345927,1137723226512,0,6280
1137699529496,1137704292988,1137704929644,1137723226512,1,6280
1137732704094,1137737592374,1137737653078,1137760551422,0,6283
1137732704094,1137737592374,1137738266461,1137760551422,1,6283
1137765832500,1137771045860,1137771128465,1137789907920,0,6286
1137765832500,1137771045860,1137771706291,1137789907920,1,6286
1137799479730,1137804209521,1137804261078,1137827288745,0,6289
1137799479730,1137804209521,1137804854243,1137827288745,1,6289
1137832629288,1137837471748,1137837529616,1137856559201,0,6292
1137832629288,1137837471748,1137838133501,1137856559201,1,6292
1137865781080,1137870775302,1137870833201,1137893909649,0,6295
1137865781080,1137870775302,1137871438989,1137893909649,1,6295
1137899426684,1137904103783,1137904200374,1137923218217,0,6298
1137899426684,1137904103783,1137904805992,1137923218217,1,6298
1137932571238,1137937340211,1137937395304,1137956551968,0,6301
1137932571238,1137937340211,1137937957280,1137956551968,1,6301
1137965707665,1137970637764,1137970704058,1137989896589,0,6304
1137965707665,1137970637764,1137971305428,1137989896589,1,6304
1137998860165,1138003995790,1138004046335,1138027317559,0,6307
1137998860165,1138003995790,1138004641403,1138027317559,1,6307
1138032500132,1138037190480,1138037310535,1138056558951,0,6310
1138032500132,1138037190480,1138037803251,1138056558951,1,6310
1138065645860,1138070501638,1138070548396,1138089876081,0,6313
1138065645860,1138070501638,1138071152671,1138089876081,1,6313
1138098801057,1138103749748,1138103798530,1138127096605,0,6316
1138098801057,1138103749748,1138104408546,1138127096605,1,6316
1138132451261,1138137133363,1138137224935,1138156567908,0,6319
1138132451261,1138137133363,1138137821967,1138156567908,1,6319
1138165595212,1138170358169,1138170411339,1138193902897,0,6322
1138165595212,1138170358169,1138171014272,1138193902897,1,6322
1138198737030,1138203761811,1138203840810,1138223181078,0,6325
1138198737030,1138203761811,1138204454012,1138223181078,1,6325
1138231888944,1138236939128,1138236986758,1138260458078,0,6328
1138231888944,1138236939128,1138237594189,1138260458078,1,6328
1138265523661,1138270311031,1138270397303,1138289848550,0,6331
1138265523661,1138270311031,1138270996939,1138289848550,1,6331
1138298664921,1138303534755,1138303584919,1138327289037,0,6334
1138298664921,1138303534755,1138304153958,1138327289037,1,6334
1138331812963,1138336808483,1138336855471,1138349459152,0,6337
1138331812963,1138336808483,1138337458705,1138349459152,1,6337
1138365473435,1138370169285,1138370284331,1138389849201,0,6340
1138365473435,1138370169285,1138370888997,1138389849201,1,6340
1138398606905,1138403395193,1138403443063,1138427142271,0,6343
1138398606905,1138403395193,1138404045755,1138427142271,1,6343
1138431760525,1138436774840,1138436908852,1138456544966,0,6346
1138431760525,1138436774840,1138437435842,1138456544966,1,6346
1138464899422,1138470063927,1138470123218,1138489894727,0,6349
1138464899422,1138470063927,1138470731962,1138489894727,1,6349
1138498532924,1138503254649,1138503343576,1138523171551,0,6352
1138498532924,1138503254649,1138503947000,1138523171551,1,6352
1138531676856,1138536507899,1138536556149,1138560463429,0,6355
1138531676856,1138536507899,1138537158611,1138560463429,1,6355
1138564824230,1138569821952,1138569938331,1138589849572,0,6358
1138564824230,1138569821952,1138570559679,1138589849572,1,6358
1138598466710,1138603156986,1138603242416,1138623192340,0,6361
1138598466710,1138603156986,1138603793472,1138623192340,1,6361
1138631617356,1138636370010,1138636418401,1138660318727,0,6364
1138631617356,1138636370010,1138637023197,1138660318727,1,6364
1138664755224,1138669688823,1138669808968,1138689854412,0,6367
1138664755224,1138669688823,1138670390471,1138689854412,1,6367
1138697903543,1138702964254,1138703014939,1138727189391,0,6370
1138697903543,1138702964254,1138703608134,1138727189391,1,6370
1138731540684,1138736228634,1138736302263,1138756505803,0,6373
1138731540684,1138736228634,1138736749673,1138756505803,1,6373
1138764689689,1138769527860,1138769574197,1138793751855,0,6376
1138764689689,1138769527860,1138770184494,1138793751855,1,6376
1138797828985,1138802829391,1138802902188,1138823166422,0,6379
1138797828985,1138802829391,1138803515780,1138823166422,1,6379
1138831475068,1138836172129,1138836212655,1138856498490,0,6382
1138831475068,1138836172129,1138836805639,1138856498490,1,6382
1138864633180,1138869442110,1138869486864,1138893752567,0,6385
1138864633180,1138869442110,1138870091289,1138893752567,1,6385
1138897783902,1138902662618,1138902737859,1138923193263,0,6388
1138897783902,1138902662618,1138903267945,1138923193263,1,6388
1138930939804,1138935974217,1138936040762,1138956522455,0,6391
1138930939804,1138935974217,1138936603810,1138956522455,1,6391
1138964571971,1138969296386,1138969395132,1138989832341,0,6394
1138964571971,1138969296386,1138969968379,1138989832341,1,6394
1138997703969,1139002605791,1139002647409,1139027132525,0,6397
1138997703969,1139002605791,1139003248940,1139027132525,1,6397
1139030837230,1139035883276,1139035966753,1139056532744,0,6400
1139030837230,1139035883276,1139036482462,1139056532744,1,6400
1139064484804,1139069135784,1139069182552,1139089833022,0,6403
1139064484804,1139069135784,1139069777360,1139089833022,1,6403
1139097618734,1139102463835,1139102539357,1139127014363,0,6406
1139097618734,1139102463835,1139103133934,1139127014363,1,6406
1139130770976,1139135705783,1139135759794,1139156520341,0,6409
1139130770976,1139135705783,1139136334604,1139156520341,1,6409
1139164405244,1139169018234,1139169076143,1139193774348,0,6412
1139164405244,1139169018234,1139169671030,1139193774348,1,6412
1139197559605,1139202376020,1139202451001,1139223184206,0,6415
1139197559605,1139202376020,1139203034477,1139223184206,1,6415
1139230700236,1139235607839,1139235654146,1139260457870,0,6418
1139230700236,1139235607839,1139236258842,1139260457870,1,6418
1139263849365,1139268871979,1139268947171,1139289835588,0,6421
1139263849365,1139268871979,1139269535787,1139289835588,1,6421
1139297493744,1139302214567,1139302266885,1139327257119,0,6424
1139297493744,1139302214567,1139302860691,1139327257119,1,6424
1139330654799,1139335485349,1139335569467,1139356525802,0,6427
1139330654799,1139335485349,1139336103631,1139356525802,1,6427
1139363793766,1139368756112,1139368811035,1139393893954,0,6430
1139363793766,1139368756112,1139369419338,1139393893954,1,6430
1139397447125,1139402018038,1139402083731,1139423166363,0,6433
1139397447125,1139402018038,1139402648512,1139423166363,1,6433
1139430592824,1139435383608,1139435509325,1139460502905,0,6436
1139430592824,1139435383608,1139436099133,1139460502905,1,6436
1139463736711,1139468674048,1139468786499,1139493795148,0,6439
1139463736711,1139468674048,1139469373432,1139493795148,1,6439
1139496879123,1139501884848,1139501952455,1139516084107,0,6442
1139496879123,1139501884848,1139502560698,1139516084107,1,6442
1139530520435,1139535180427,1139535230792,1139549600661,0,6445
1139530520435,1139535180427,1139535823836,1139549600661,1,6445
1139563673033,1139568503568,1139568628232,1139582705923,0,6448
1139563673033,1139568503568,1139569224092,1139582705923,1,6448
1139596803820,1139601780712,1139601851866,1139627084887,0,6451
1139596803820,1139601780712,1139602462103,1139627084887,1,6451
1139630433096,1139635040244,1139635112690,1139656495737,0,6454
1139630433096,1139635040244,1139635688472,1139656495737,1,6454
1139663584602,1139668379635,1139668440359,1139682865303,0,6457
1139663584602,1139668379635,1139668921864,1139682865303,1,6457
1139696739378,1139701631893,1139701714939,1139716066544,0,6460
1139696739378,1139701631893,1139702303615,1139716066544,1,6460
1139729878748,1139734928053,1139734984960,1139749300738,0,6463
1139729878748,1139734928053,1139735597692,1139749300738,1,6463
1139763549118,1139768229774,1139768302972,1139782797465,0,6466
1139763549118,1139768229774,1139768884965,1139782797465,1,6466
1139796686637,1139801502370,1139801558405,1139816134853,0,6469
1139796686637,1139801502370,1139802173251,1139816134853,1,6469
1139829828508,1139834799883,1139834879452,1139856480408,0,6472
1139829828508,1139834799883,1139835476474,1139856480408,1,6472
1139863471850,1139868119678,1139868170032,1139882777899,0,6475
1139863471850,1139868119678,1139868762465,1139882777899,1,6475
1139896607312,1139901310450,1139901409927,1139923190320,0,6478
1139896607312,1139901310450,1139901873518,1139923190320,1,6478
1139929743208,1139934635304,1139934694395,1139956489556,0,6481
1139929743208,1139934635304,1139935246502,1139956489556,1,6481
1139962878429,1139967948095,1139968016153,1139982721884,0,6484
1139962878429,1139967948095,1139968618635,1139982721884,1,6484
1139996530756,1140001251810,1140001294199,1140016093195,0,6487
1139996530756,1140001251810,1140001887264,1140016093195,1,6487
1140029674005,1140034579028,1140034625706,1140049606003,0,6490
1140029674005,1140034579028,1140035234250,1140049606003,1,6490
1140062821088,1140067834753,1140067882152,1140089809110,0,6493
1140062821088,1140067834753,1140068477210,1140089809110,1,6493
1140096472256,1140101164546,1140101222765,1140123170513,0,6496
1140096472256,1140101164546,1140101828744,1140123170513,1,6496
1140129615792,1140134383321,1140134436471,1140149506847,0,6499
1140129615792,1140134383321,1140135051947,1140149506847,1,6499
1140162758381,1140167722723,1140167784479,1140189848475,0,6502
1140162758381,1140167722723,1140168358938,1140189848475,1,6502
1140195906595,1140200972195,1140201045914,1140223141319,0,6505
1140195906595,1140200972195,1140201641092,1140223141319,1,6505
1140229550308,1140234268405,1140234323930,1140249388414,0,6508
1140229550308,1140234268405,1140234927053,1140249388414,1,6508
1140262702662,1140267566339,1140267623877,1140282752452,0,6511
1140262702662,1140267566339,1140268233332,1140282752452,1,6511
1140295850680,1140300803018,1140300858502,1140316194106,0,6514
1140295850680,1140300803018,1140301463048,1140316194106,1,6514
1140329492221,1140334149212,1140334203544,1140349312432,0,6517
1140329492221,1140334149212,1140334808581,1140349312432,1,6517
1140362634723,1140367402081,1140367456212,1140382643959,0,6520
1140362634723,1140367402081,1140368047393,1140382643959,1,6520
1140395791339,1140400754396,1140400816994,1140416110178,0,6523
1140395791339,1140400754396,1140401425127,1140416110178,1,6523
1140428909689,1140433961810,1140434029777,1140449342749,0,6526
1140428909689,1140433961810,1140434594809,1140449342749,1,6526
1140462548640,1140467291874,1140467353730,1140482544021,0,6529
1140462548640,1140467291874,1140467950141,1140482544021,1,6529
1140495702558,1140500584457,1140500651744,1140515945660,0,6532
1140495702558,1140500584457,1140501203090,1140515945660,1,6532
1140528861643,1140533842827,1140533898581,1140549330106,0,6535
1140528861643,1140533842827,1140534511894,1140549330106,1,6535
1140562503344,1140567172570,1140567243643,1140582621036,0,6538
1140562503344,1140567172570,1140567808595,1140582621036,1,6538
1140595644044,1140600417233,1140600472848,1140615844520,0,6541
1140595644044,1140600417233,1140601032910,1140615844520,1,6541
1140628791991,1140633740465,1140633786421,1140649122596,0,6544
1140628791991,1140633740465,1140634386789,1140649122596,1,6544
1140662430831,1140667074276,1140667121234,1140682545174,0,6547
1140662430831,1140667074276,1140667673541,1140682545174,1,6547
1140695572215,1140700322876,1140700365827,1140715863466,0,6550
1140695572215,1140700322876,1140700960545,1140715863466,1,6550
1140728714736,1140733612404,1140733654513,1140749244586,0,6553
1140728714736,1140733612404,1140734256214,1140749244586,1,6553
1140761867892,1140766874971,1140766957987,1140782492175,0,6556
1140761867892,1140766874971,1140767566952,1140782492175,1,6556
1140795504790,1140800207450,1140800255751,1140815923308,0,6559
1140795504790,1140800207450,1140800846741,1140815923308,1,6559
1140828657753,1140833432396,1140833479024,1140849224288,0,6562
1140828657753,1140833432396,1140834083159,1140849224288,1,6562
1140861807764,1140866811182,1140866857789,1140882574940,0,6565
1140861807764,1140866811182,1140867459580,1140882574940,1,6565
1140895436829,1140900042140,1140900097423,1140915986838,0,6568
1140895436829,1140900042140,1140900691540,1140915986838,1,6568
1140928586352,1140933296852,1140933356033,1140956463019,0,6571
1140928586352,1140933296852,1140933925263,1140956463019,1,6571
1140961742369,1140966614132,1140966678413,1140982669508,0,6574
1140961742369,1140966614132,1140967249866,1140982669508,1,6574
1140994881057,1140999903700,1140999954615,1141015960699,0,6577
1140994881057,1140999903700,1141000572136,1141015960699,1,6577
1141028526602,1141033174071,1141033227943,1141049448540,0,6580
1141028526602,1141033174071,1141033820226,1141049448540,1,6580
1141061662060,1141066532869,1141066583344,1141082675861,0,6583
1141061662060,1141066532869,1141067185646,1141082675861,1,6583
1141094805745,1141099767715,1141099825804,1141116039117,0,6586
1141094805745,1141099767715,1141100422525,1141116039117,1,6586
1141128456841,1141133053736,1141133108358,1141149361486,0,6589
1141128456841,1141133053736,1141133701232,1141149361486,1,6589
1141161607445,1141166334787,1141166392416,1141182801407,0,6592
1141161607445,1141166334787,1141166984749,1141182801407,1,6592
1141194730568,1141199641427,1141199699386,1141215980978,0,6595
1141194730568,1141199641427,1141200299644,1141215980978,1,6595
1141227870271,1141232975529,1141233043066,1141249331170,0,6598
1141227870271,1141232975529,1141233635439,1141249331170,1,6598
1141261520522,1141266247003,1141266304220,1141282673607,0,6601
1141261520522,1141266247003,1141266866487,1141282673607,1,6601
1141294659630,1141299501855,1141299560896,1141316111093,0,6604
1141294659630,1141299501855,1141300164010,1141316111093,1,6604
1141327822783,1141332854863,1141332909135,1141349332002,0,6607
1141327822783,1141332854863,1141333509563,1141349332002,1,6607
1141361485719,1141366091842,1141366150402,1141382769678,0,6610
1141361485719,1141366091842,1141366743326,1141382769678,1,6610
1141394622963,1141399375458,1141399434359,1141416286372,0,6613
1141394622963,1141399375458,1141400028365,1141416286372,1,6613
1141427767008,1141432653735,1141432723576,1141449505007,0,6616
1141427767008,1141432653735,1141433312142,1141449505007,1,6616
1141460920616,1141465934486,1141465998136,1141482771692,0,6619
1141460920616,1141465934486,1141466598985,1141482771692,1,6619
1141494546740,1141499287093,1141499360791,1141516327770,0,6622
1141494546740,1141499287093,1141499953885,1141516327770,1,6622
1141527676968,1141532711003,1141532766297,1141549565922,0,6625
1141527676968,1141532711003,1141533309968,1141549565922,1,6625
1141560808904,1141566009167,1141566084378,1141582811988,0,6628
1141560808904,1141566009167,1141566682091,1141582811988,1,6628
1141594462940,1141599120570,1141599178128,1141612021560,0,6631
1141594462940,1141599120570,1141599770241,1141612021560,1,6631
1141627603931,1141632480019,1141632577262,1141649645632,0,6634
1141627603931,1141632480019,1141633154056,1141649645632,1,6634
1141660756578,1141665751413,1141665896155,1141682751745,0,6637
1141660756578,1141665751413,1141666474371,1141682751745,1,6637
1141694409735,1141699106955,1141699190281,1141715952476,0,6640
1141694409735,1141699106955,1141699768067,1141715952476,1,6640
1141727548775,1141732319929,1141732405580,1141749470162,0,6643
1141727548775,1141732319929,1141732943871,1141749470162,1,6643
1141760684841,1141765557729,1141765616971,1141782939738,0,6646
1141760684841,1141765557729,1141766197050,1141782939738,1,6646
1141793854149,1141799013119,1141799105993,1141816100534,0,6649
1141793854149,1141799013119,1141799703947,1141816100534,1,6649
1141827478225,1141832202027,1141832290143,1141849434596,0,6652
1141827478225,1141832202027,1141832866836,1141849434596,1,6652
1141860632914,1141865424349,1141865476807,1141878662723,0,6655
1141860632914,1141865424349,1141865988759,1141878662723,1,6655
1141893778529,1141899012197,1141899105883,1141911983389,0,6658
1141893778529,1141899012197,1141899708375,1141911983389,1,6658
1141927417677,1141932055192,1141932172372,1141949465233,0,6661
1141927417677,1141932055192,1141932760116,1141949465233,1,6661
1141960560397,1141965265270,1141965349859,1141978656701,0,6664
1141960560397,1141965265270,1141965944406,1141978656701,1,6664
1141993698532,1141998599161,1141998686626,1142016406500,0,6667
1141993698532,1141998599161,1141999267177,1142016406500,1,6667
1142026842592,1142032030325,1142032204342,1142049572816,0,6670
1142026842592,1142032030325,1142032717016,1142049572816,1,6670
1142060483085,1142065341293,1142065436663,1142078652664,0,6673
1142060483085,1142065341293,1142066047330,1142078652664,1,6673
1142093625026,1142098509173,1142098603700,1142116254244,0,6676
1142093625026,1142098509173,1142099216722,1142116254244,1,6676
1142126759475,1142131844226,1142131901413,1142145312041,0,6679
1142126759475,1142131844226,1142132490630,1142145312041,1,6679
1142160418726,1142165190190,1142165304505,1142178646643,0,6682
1142160418726,1142165190190,1142165907037,1142178646643,1,6682
1142193572390,1142198451505,1142198569627,1142216194462,0,6685
1142193572390,1142198451505,1142199179452,1142216194462,1,6685
1142226710577,1142231757573,1142231840750,1142249632439,0,6688
1142226710577,1142231757573,1142232454753,1142249632439,1,6688
1142259852597,1142265049355,1142265139314,1142282909593,0,6691
1142259852597,1142265049355,1142265717310,1142282909593,1,6691
1142293505934,1142298268331,1142298377877,1142311981456,0,6694
1142293505934,1142298268331,1142298916248,1142311981456,1,6694
1142326644677,1142331741694,1142331812537,1142349456118,0,6697
1142326644677,1142331741694,1142332418175,1142349456118,1,6697
1142359777192,1142364941152,1142365022095,1142378663325,0,6700
1142359777192,1142364941152,1142365623615,1142378663325,1,6700
1142393427934,1142398214420,1142398303297,1142412044555,0,6703
1142393427934,1142398214420,1142398902292,1142412044555,1,6703
1142426575740,1142431361199,1142431536469,1142445355694,0,6706
1142426575740,1142431361199,1142432083035,1142445355694,1,6706
1142459717331,1142464664012,1142464770893,1142482937586,0,6709
1142459717331,1142464664012,1142465382091,1142482937586,1,6709
1142492866072,1142498034792,1142498092521,1142511982579,0,6712
1142492866072,1142498034792,1142498664295,1142511982579,1,6712
1142526510388,1142531372000,1142531469623,1142545304728,0,6715
1142526510388,1142531372000,1142532077696,1142545304728,1,6715
1142559655582,1142564596546,1142564675344,1142582941905,0,6718
1142559655582,1142564596546,1142565279178,1142582941905,1,6718
1142592795737,1142597892555,1142598053277,1142611987078,0,6721
1142592795737,1142597892555,1142598592400,1142611987078,1,6721
1142626455003,1142631128853,1142631213302,1142649528725,0,6724
1142626455003,1142631128853,1142631821535,1142649528725,1,6724
1142659603458,1142664402491,1142664490376,1142678658206,0,6727
1142659603458,1142664402491,1142665104019,1142678658206,1,6727
1142692755953,1142697897886,1142697974480,1142712026652,0,6730
1142692755953,1142697897886,1142698567494,1142712026652,1,6730
1142725892554,1142731207100,1142731302870,1142749568279,0,6733
1142725892554,1142731207100,1142731823138,1142749568279,1,6733
1142759545801,1142764414444,1142764496248,1142778654860,0,6736
1142759545801,1142764414444,1142765108698,1142778654860,1,6736
1142792682593,1142797669427,1142797748566,1142812019569,0,6739
1142792682593,1142797669427,1142798360736,1142812019569,1,6739
1142825826836,1142830841474,1142830917827,1142849388332,0,6742
1142825826836,1142830841474,1142831530829,1142849388332,1,6742
1142859463555,1142864290451,1142864381713,1142878651975,0,6745
1142859463555,1142864290451,1142864984756,1142878651975,1,6745
1142892614264,1142897525988,1142897589687,1142912015332,0,6748
1142892614264,1142897525988,1142898201697,1142912015332,1,6748
1142925758130,1142930701701,1142930830784,1142949314704,0,6751
1142925758130,1142930701701,1142931445629,1142949314704,1,6751
1142958902756,1142963979517,1142964081058,1142978641676,0,6754
1142958902756,1142963979517,1142964688890,1142978641676,1,6754
1142992566527,1142997348174,1142997424407,1143016261871,0,6757
1142992566527,1142997348174,1142998035255,1143016261871,1,6757
1143025702220,1143030520922,1143030594811,1143045360935,0,6760
1143025702220,1143030520922,1143031192143,1143045360935,1,6760
1143058844656,1143063921599,1143063995417,1143078634242,0,6763
1143058844656,1143063921599,1143064613158,1143078634242,1,6763
1143092486489,1143097225504,1143097310032,1143116054171,0,6766
1143092486489,1143097225504,1143097909869,1143116054171,1,6766
1143125637545,1143130450520,1143130537213,1143145311563,0,6769
1143125637545,1143130450520,1143131150676,1143145311563,1,6769
1143158777963,1143163721724,1143163788619,1143178644482,0,6772
1143158777963,1143163721724,1143164391582,1143178644482,1,6772
1143191933193,1143197032912,1143197091232,1143215911854,0,6775
1143191933193,1143197032912,1143197686610,1143215911854,1,6775
1143225566261,1143230290700,1143230364829,1143245304269,0,6778
1143225566261,1143230290700,1143230962593,1143245304269,1,6778
1143258722347,1143263684354,1143263765907,1143282875792,0,6781
1143258722347,1143263684354,1143264387455,1143282875792,1,6781
1143291860360,1143296856852,1143296918417,1143316006562,0,6784
1143291860360,1143296856852,1143297530397,1143316006562,1,6784
1143325505873,1143330168220,1143330224997,1143349234955,0,6787
1143325505873,1143330168220,1143330794177,1143349234955,1,6787
1143358648228,1143363515697,1143363602029,1143378650293,0,6790
1143358648228,1143363515697,1143364220251,1143378650293,1,6790
1143391790417,1143396713783,1143396772684,1143416184006,0,6793
1143391790417,1143396713783,1143397379494,1143416184006,1,6793
1143425426324,1143430071228,1143430173100,1143449285751,0,6796
1143425426324,1143430071228,1143430776564,1143449285751,1,6796
1143458570369,1143463321422,1143463399529,1143482666600,0,6799
1143458570369,1143463321422,1143463990790,1143482666600,1,6799
1143491720380,1143496628764,1143496714425,1143516109356,0,6802
1143491720380,1143496628764,1143497317798,1143516109356,1,6802
1143524878231,1143530086026,1143530163262,1143545303499,0,6805
1143524878231,1143530086026,1143530761686,1143545303499,1,6805
1143558523010,1143563224410,1143563290895,1143582588023,0,6808
1143558523010,1143563224410,1143563893267,1143582588023,1,6808
1143591664812,1143596468633,1143596541089,1143615975595,0,6811
1143591664812,1143596468633,1143597153740,1143615975595,1,6811
1143624818237,1143629716232,1143629783969,1143645312456,0,6814
1143624818237,1143629716232,1143630336207,1143645312456,1,6814
1143658446108,1143663131376,1143663225032,1143678639284,0,6817
1143658446108,1143663131376,1143663832694,1143678639284,1,6817
1143691571804,1143696360811,1143696426464,1143715921774,0,6820
1143691571804,1143696360811,1143697039967,1143715921774,1,6820
1143724709510,1143729685985,1143729746309,1143745278923,0,6823
1143724709510,1143729685985,1143730353650,1143745278923,1,6823
1143757862804,1143762944405,1143763040626,1143782784693,0,6826
1143757862804,1143762944405,1143763497424,1143782784693,1,6826
1143791509779,1143796256385,1143796341214,1143815920351,0,6829
1143791509779,1143796256385,1143796875117,1143815920351,1,6829
1143824681361,1143829536956,1143829632014,1143849154104,0,6832
1143824681361,1143829536956,1143830258772,1143849154104,1,6832
1143857818843,1143862806666,1143862866809,1143878603056,0,6835
1143857818843,1143862806666,1143863475774,1143878603056,1,6835
1143891458419,1143896097827,1143896186173,1143915944026,0,6838
1143891458419,1143896097827,1143896654743,1143915944026,1,6838
1143924607760,1143929347320,1143929490098,1143945282240,0,6841
1143924607760,1143929347320,1143929995548,1143945282240,1,6841
1143957745667,1143962651735,1143962792941,1143982457539,0,6844
1143957745667,1143962651735,1143963412996,1143982457539,1,6844
1143990883839,1143995970578,1143996058634,1144011942458,0,6847
1143990883839,1143995970578,1143996656367,1144011942458,1,6847
1144024516098,1144029243575,1144029370353,1144045293732,0,6850
1144024516098,1144029243575,1144029833023,1144045293732,1,6850
1144057673515,1144062544665,1144062627620,1144078623445,0,6853
1144057673515,1144062544665,1144063106360,1144078623445,1,6853
1144090832468,1144095877895,1144095981028,1144115732519,0,6856
1144090832468,1144095877895,1144096593579,1144115732519,1,6856
1144124474442,1144129070019,1144129178713,1144145310624,0,6859
1144124474442,1144129070019,1144129629651,1144145310624,1,6859
1144157621705,1144162599798,1144162787171,1144182500189,0,6862
1144157621705,1144162599798,1144163336463,1144182500189,1,6862
1144190763397,1144196081447,1144196390859,1144215511094,0,6865
1144190763397,1144196081447,1144196859058,1144215511094,1,6865
1144223903567,1144228971745,1144229132076,1144248626825,0,6868
1144223903567,1144228971745,1144229613931,1144248626825,1,6868
1144257548644,1144262283545,1144262353256,1144282310433,0,6871
1144257548644,1144262283545,1144262953293,1144282310433,1,6871
1144290686647,1144295626072,1144295735638,1144315643994,0,6874
1144290686647,1144295626072,1144296325386,1144315643994,1,6874
1144323838221,1144328802668,1144328895472,1144345273755,0,6877
1144323838221,1144328802668,1144329360706,1144345273755,1,6877
1144357495693,1144362202202,1144362281140,1144382436049,0,6880
1144357495693,1144362202202,1144362865488,1144382436049,1,6880
1144390630134,1144395457516,1144395572952,1144411954772,0,6883
1144390630134,1144395457516,1144396164895,1144411954772,1,6883
1144423769761,1144428647556,1144428732416,1144449041314,0,6886
1144423769761,1144428647556,1144429347261,1144449041314,1,6886
1144456925367,1144462060997,1144462189428,1144478595233,0,6889
1144456925367,1144462060997,1144462769498,1144478595233,1,6889
1144490545360,1144495304979,1144495405117,1144515880388,0,6892
1144490545360,1144495304979,1144495938289,1144515880388,1,6892
1144523680069,1144528518434,1144528586131,1144545297500,0,6895
1144523680069,1144528518434,1144529114704,1144545297500,1,6895
1144556840481,1144561846194,1144561902700,1144582419218,0,6898
1144556840481,1144561846194,1144562467742,1144582419218,1,6898
1144590495160,1144595317092,1144595414245,1144611945786,0,6901
1144590495160,1144595317092,1144596000126,1144611945786,1,6901
1144623635070,1144628554472,1144628642838,1144649201957,0,6904
1144623635070,1144628554472,1144629186319,1144649201957,1,6904
1144656790021,1144661752328,1144661811228,1144678649015,0,6907
1144656790021,1144661752328,1144662338579,1144678649015,1,6907
1144689942697,1144695032297,1144695085247,1144715756446,0,6910
1144689942697,1144695032297,1144695542436,1144715756446,1,6910
1144723583004,1144728382169,1144728468892,1144745319141,0,6913
1144723583004,1144728382169,1144728920781,1144745319141,1,6913
1144756718764,1144761633735,1144761712403,1144782573719,0,6916
1144756718764,1144761633735,1144762178589,1144782573719,1,6916
1144789861549,1144794850226,1144794911831,1144815718074,0,6919
1144789861549,1144794850226,1144795359773,1144815718074,1,6919
1144823506242,1144828228210,1144828321114,1144845297481,0,6922
1144823506242,1144828228210,1144828842965,1144845297481,1,6922
1144856633271,1144861617164,1144861672388,1144882468983,0,6925
1144856633271,1144861617164,1144862132072,1144882468983,1,6925
1144889784503,1144894785504,1144894874912,1144911937211,0,6928
1144889784503,1144894785504,1144895345366,1144911937211,1,6928
1144923430783,1144927992387,1144928134404,1144949191869,0,6931
1144923430783,1144927992387,1144928699055,1144949191869,1,6931
1144956566823,1144961329494,1144961452976,1144978595144,0,6934
1144956566823,1144961329494,1144961937096,1144978595144,1,6934
1144989719752,1144994615836,1144994683974,1145016108148,0,6937
1144989719752,1144994615836,1144995269223,1145016108148,1,6937
1145022884108,1145028153580,1145028212881,1145045261614,0,6940
1145022884108,1145028153580,1145028770028,1145045261614,1,6940
1145056520243,1145061323283,1145061383446,1145082645695,0,6943
1145056520243,1145061323283,1145061936875,1145082645695,1,6943
1145089656579,1145094544332,1145094667273,1145111939946,0,6946
1145089656579,1145094544332,1145095231102,1145111939946,1,6946
1145122803484,1145127846854,1145127899132,1145145281502,0,6949
1145122803484,1145127846854,1145128434288,1145145281502,1,6949
1145156449999,1145161126173,1145161247961,1145178601757,0,6952
1145156449999,1145161126173,1145161817652,1145178601757,1,6952
1145189598176,1145194383750,1145194427382,1145216012108,0,6955
1145189598176,1145194383750,1145194872158,1145216012108,1,6955
1145222751011,1145227612073,1145227670022,1145245277986,0,6958
1145222751011,1145227612073,1145228151406,1145245277986,1,6958
1145255871952,1145260933751,1145260979487,1145278609432,0,6961
1145255871952,1145260933751,1145261554237,1145278609432,1,6961
1145289512244,1145294233168,1145294290014,1145311928766,0,6964
1145289512244,1145294233168,1145294888489,1145311928766,1,6964
1145322664223,1145327485135,1145327531782,1145349378771,0,6967
1145322664223,1145327485135,1145327977901,1145349378771,1,6967
1145355796945,1145360779081,1145360824927,1145378598011,0,6970
1145355796945,1145360779081,1145361291564,1145378598011,1,6970
1145389452126,1145394138190,1145394187372,1145411926752,0,6973
1145389452126,1145394138190,1145394779665,1145411926752,1,6973
